Notebook,ForLoops,RangeIters,MaxDepth
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_217738.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_218453.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_218673.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_218709.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_218821.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_21889.ipynb,5,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_218974.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_218994.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_219181.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_219396.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_219701.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_219824.ipynb,7,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_219962.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_220068.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_221142.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_221780.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_222026.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_222121.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_223124.ipynb,7,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_223477.ipynb,5,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_223765.ipynb,6,6,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_223843.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_223864.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_223938.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_223939.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_224065.ipynb,3,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_224228.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_224654.ipynb,4,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_224812.ipynb,18,14,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_224897.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_225214.ipynb,7,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_225949.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_226032.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_226323.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_226742.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_227949.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_228028.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_228196.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_228207.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_228360.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_228361.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_228848.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_228930.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_229003.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_229754.ipynb,2,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_231383.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_231384.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_231614.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_231807.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_232227.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_232677.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_23279.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_232933.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_233320.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_233819.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_233850.ipynb,10,4,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_233903.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_234799.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_235091.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_23582.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_235860.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_236568.ipynb,3,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_237034.ipynb,9,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_237238.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_237737.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_238001.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_238868.ipynb,13,9,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_239122.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_239423.ipynb,10,10,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_239474.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_239538.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_240297.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_240501.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_240664.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_240884.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_241212.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_241256.ipynb,13,9,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_241721.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_242527.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_242550.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_242560.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_24263.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_24355.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_243684.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_244049.ipynb,9,8,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_244309.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_24518.ipynb,11,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_24559.ipynb,13,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_246202.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_24659.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_246883.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_246890.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_246984.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_24722.ipynb,13,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_247412.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_247490.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_247493.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_247551.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_248149.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_248151.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_248253.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_248320.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_248929.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_249048.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_249074.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_249275.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_249630.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_249724.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_250366.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_250755.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_250820.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_250960.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_251030.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_251645.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_251827.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_252212.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_25225.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_254389.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_254485.ipynb,6,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_254652.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_255052.ipynb,6,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_25521.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_255581.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_255777.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_25648.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_256538.ipynb,3,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_256791.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_257217.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_257543.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_257738.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_258096.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_258097.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_258487.ipynb,4,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_258757.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_258758.ipynb,4,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_259182.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_260323.ipynb,7,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_260651.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_260710.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_260847.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_260899.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_261072.ipynb,7,2,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_261331.ipynb,7,2,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_261548.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_261607.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_262273.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_262598.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_262689.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_262710.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_263103.ipynb,10,2,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_263180.ipynb,8,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_263181.ipynb,8,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_26393.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_26394.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_264185.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_264362.ipynb,10,6,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_264605.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_264606.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_265125.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_26518.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_266110.ipynb,29,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_266526.ipynb,16,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_267202.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_268368.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_268592.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269163.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269216.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269591.ipynb,6,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269594.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269614.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269800.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269823.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269991.ipynb,6,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_269994.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_270015.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_270200.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_27021.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_270224.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_270709.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_270764.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_270821.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_271022.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_271156.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_271465.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_272623.ipynb,5,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_27362.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_27363.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_273702.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_273738.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_274922.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_275427.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_275839.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_276778.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_277273.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_277571.ipynb,4,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_27784.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_278194.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_27826.ipynb,11,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_278281.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_278289.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_278344.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_278726.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_279267.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_27993.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_279949.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_280637.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_280638.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_281170.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_281291.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_281349.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_281528.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_281870.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_282806.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_283249.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_283250.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_283716.ipynb,4,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_284643.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_284966.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_284977.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_285612.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_28680.ipynb,6,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_287715.ipynb,6,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_287847.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_287969.ipynb,6,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_2880.ipynb,16,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_2881.ipynb,16,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_288150.ipynb,6,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_288693.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_288771.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_289402.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_289527.ipynb,3,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_289692.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_289702.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_290285.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29043.ipynb,5,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29044.ipynb,5,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_290755.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_291169.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_291588.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29159.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_291813.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_292577.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_292754.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_293348.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_293450.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_294098.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_294163.ipynb,4,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_294285.ipynb,9,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_294498.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_294500.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_294812.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_294910.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_294934.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_295252.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_295328.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_295335.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_295388.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29551.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_295689.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_295845.ipynb,4,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_295879.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29663.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_296762.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_297039.ipynb,17,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29706.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29707.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29708.ipynb,5,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_297214.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_297331.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_297332.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_297432.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_297520.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_297535.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_297592.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_298319.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_298631.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_298632.ipynb,4,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_298701.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_298816.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_29893.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_299261.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_299375.ipynb,17,7,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_299376.ipynb,17,7,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_299731.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_299959.ipynb,0,0,0
